#SampleID	DateOfCollection	TimeOfCollection	Notes	City	Office	OfficeLocation	Row	Surface	TimePoint	TimePointCategory	Cooler
T3C.3.Dr.018	8/6/2013	15:38:00	DM	toronto	3	ceiling	3	drywall	018	3	1
T3F.3.Ca.018	8/6/2013	15:39:00	DM	toronto	3	floor	3	carpet	018	3	1
T3F.3.Ce.018	8/6/2013	15:39:00	DM	toronto	3	floor	3	ceiling	018	3	1
T3F.3.Dr.018	8/6/2013	15:39:00	DM	toronto	3	floor	3	drywall	018	3	1
T3W.3.Ca.018	8/6/2013	15:41:00	DM	toronto	3	wall	3	carpet	018	3	1
T3W.3.Ce.018	8/6/2013	15:41:00	DM	toronto	3	wall	3	ceiling	018	3	1
T3W.3.Dr.018	8/6/2013	15:41:00	DM	toronto	3	wall	3	drywall	018	3	1
T1C.3.Ca.019	8/8/2013	15:58:00	DM	toronto	1	ceiling	3	carpet	019	3	1
T1C.3.Ce.019	8/8/2013	15:58:00	DM	toronto	1	ceiling	3	ceiling	019	3	1
T1C.3.Dr.019	8/8/2013	15:58:00	DM	toronto	1	ceiling	3	drywall	019	3	1
T1F.3.Ca.019	8/8/2013	16:00:00	DM	toronto	1	floor	3	carpet	019	3	1
T1F.3.Ce.019	8/8/2013	16:00:00	DM	toronto	1	floor	3	ceiling	019	3	1
T1F.3.Dr.019	8/8/2013	16:00:00	DM	toronto	1	floor	3	drywall	019	3	1
T1W.3.Ca.019	8/8/2013	16:02:00	DM	toronto	1	wall	3	carpet	019	3	1
T1W.3.Ce.019	8/8/2013	16:02:00	DM	toronto	1	wall	3	ceiling	019	3	1
T1W.3.Dr.019	8/8/2013	16:02:00	DM	toronto	1	wall	3	drywall	019	3	1
T2C.3.Ca.019	8/8/2013	15:46:00	DM	toronto	2	ceiling	3	carpet	019	3	1
T2C.3.Ce.019	8/8/2013	15:46:00	DM	toronto	2	ceiling	3	ceiling	019	3	1
T2C.3.Dr.019	8/8/2013	15:46:00	DM	toronto	2	ceiling	3	drywall	019	3	1
T2F.3.Ca.019	8/8/2013	15:48:00	DM	toronto	2	floor	3	carpet	019	3	1
T2F.3.Ce.019	8/8/2013	15:48:00	DM	toronto	2	floor	3	ceiling	019	3	1
T2F.3.Dr.019	8/8/2013	15:48:00	DM	toronto	2	floor	3	drywall	019	3	1
T2W.3.Ca.019	8/8/2013	15:50:00	DM	toronto	2	wall	3	carpet	019	3	1
T2W.3.Ce.019	8/8/2013	15:50:00	DM	toronto	2	wall	3	ceiling	019	3	1
T2W.3.Dr.019	8/8/2013	15:50:00	DM	toronto	2	wall	3	drywall	019	3	1
T3C.3.Ca.019	8/8/2013	15:36:00	DM	toronto	3	ceiling	3	carpet	019	3	1
T3C.3.Ce.019	8/8/2013	15:36:00	DM	toronto	3	ceiling	3	ceiling	019	3	1
T3C.3.Dr.019	8/8/2013	15:36:00	DM	toronto	3	ceiling	3	drywall	019	3	1
T3F.3.Ca.019	8/8/2013	15:38:00	DM	toronto	3	floor	3	carpet	019	3	1
T3F.3.Ce.019	8/8/2013	15:38:00	DM	toronto	3	floor	3	ceiling	019	3	1
T3F.3.Dr.019	8/8/2013	15:38:00	DM	toronto	3	floor	3	drywall	019	3	1
T3W.3.Ca.019	8/8/2013	15:39:00	DM	toronto	3	wall	3	carpet	019	3	1
T3W.3.Ce.019	8/8/2013	15:39:00	DM	toronto	3	wall	3	ceiling	019	3	1
T3W.3.Dr.019	8/8/2013	15:39:00	DM	toronto	3	wall	3	drywall	019	3	1
T1C.3.Ca.020	8/12/2013	15:44:00	DM	toronto	1	ceiling	3	carpet	020	3	1
T1C.3.Ce.020	8/12/2013	15:44:00	DM	toronto	1	ceiling	3	ceiling	020	3	1
T1C.3.Dr.020	8/12/2013	15:44:00	DM	toronto	1	ceiling	3	drywall	020	3	1
T1F.3.Ca.020	8/12/2013	15:46:00	DM	toronto	1	floor	3	carpet	020	3	1
T1F.3.Ce.020	8/12/2013	15:46:00	DM	toronto	1	floor	3	ceiling	020	3	1
T1F.3.Dr.020	8/12/2013	15:46:00	DM	toronto	1	floor	3	drywall	020	3	1
T1W.3.Ca.020	8/12/2013	15:48:00	DM	toronto	1	wall	3	carpet	020	3	1
T1W.3.Ce.020	8/12/2013	15:48:00	DM	toronto	1	wall	3	ceiling	020	3	1
T1W.3.Dr.020	8/12/2013	15:48:00	DM	toronto	1	wall	3	drywall	020	3	1
T2C.3.Ca.020	8/12/2013	15:56:00	DM	toronto	2	ceiling	3	carpet	020	3	1
T2C.3.Ce.020	8/12/2013	15:56:00	DM	toronto	2	ceiling	3	ceiling	020	3	1
T2C.3.Dr.020	8/12/2013	15:56:00	DM	toronto	2	ceiling	3	drywall	020	3	1
T2F.3.Ca.020	8/12/2013	15:58:00	DM	toronto	2	floor	3	carpet	020	3	1
T2F.3.Ce.020	8/12/2013	15:58:00	DM	toronto	2	floor	3	ceiling	020	3	1
T2F.3.Dr.020	8/12/2013	15:58:00	DM	toronto	2	floor	3	drywall	020	3	1
T2W.3.Ca.020	8/12/2013	16:00:00	DM	toronto	2	wall	3	carpet	020	3	1
T2W.3.Ce.020	8/12/2013	16:00:00	DM	toronto	2	wall	3	ceiling	020	3	1
T2W.3.Dr.020	8/12/2013	16:00:00	DM	toronto	2	wall	3	drywall	020	3	1
T3C.3.Ca.020	8/12/2013	16:07:00	DM	toronto	3	ceiling	3	carpet	020	3	1
T3C.3.Ce.020	8/12/2013	16:07:00	DM	toronto	3	ceiling	3	ceiling	020	3	1
T3C.3.Dr.020	8/12/2013	16:07:00	DM	toronto	3	ceiling	3	drywall	020	3	1
T3F.3.Ca.020	8/12/2013	16:08:00	DM	toronto	3	floor	3	carpet	020	3	1
T3F.3.Ce.020	8/12/2013	16:08:00	DM	toronto	3	floor	3	ceiling	020	3	1
T3F.3.Dr.020	8/12/2013	16:08:00	DM	toronto	3	floor	3	drywall	020	3	1
T3W.3.Ca.020	8/12/2013	16:10:00	DM	toronto	3	wall	3	carpet	020	3	1
T3W.3.Ce.020	8/12/2013	16:10:00	DM	toronto	3	wall	3	ceiling	020	3	1
T3W.3.Dr.020	8/12/2013	16:10:00	DM	toronto	3	wall	3	drywall	020	3	1
T1C.3.Ca.021	8/14/2013	13:18:00	DM	toronto	1	ceiling	3	carpet	021	3	1
T1C.3.Ce.021	8/14/2013	13:18:00	DM	toronto	1	ceiling	3	ceiling	021	3	1
T1C.3.Dr.021	8/14/2013	13:18:00	DM	toronto	1	ceiling	3	drywall	021	3	1
T1F.3.Ca.021	8/14/2013	13:21:00	DM	toronto	1	floor	3	carpet	021	3	1
T1F.3.Ce.021	8/14/2013	13:21:00	DM	toronto	1	floor	3	ceiling	021	3	1
T1F.3.Dr.021	8/14/2013	13:21:00	DM	toronto	1	floor	3	drywall	021	3	1
T1W.3.Ca.021	8/14/2013	13:24:00	DM	toronto	1	wall	3	carpet	021	3	1
T1W.3.Ce.021	8/14/2013	13:24:00	DM	toronto	1	wall	3	ceiling	021	3	1
T1W.3.Dr.021	8/14/2013	13:24:00	DM	toronto	1	wall	3	drywall	021	3	1
T2C.3.Ca.021	8/14/2013	13:01:00	DM	toronto	2	ceiling	3	carpet	021	3	1
T2C.3.Ce.021	8/14/2013	13:01:00	DM	toronto	2	ceiling	3	ceiling	021	3	1
T2C.3.Dr.021	8/14/2013	13:01:00	DM	toronto	2	ceiling	3	drywall	021	3	1
T2F.3.Ca.021	8/14/2013	13:04:00	DM	toronto	2	floor	3	carpet	021	3	1
T2F.3.Ce.021	8/14/2013	13:04:00	DM	toronto	2	floor	3	ceiling	021	3	1
T2F.3.Dr.021	8/14/2013	13:04:00	DM	toronto	2	floor	3	drywall	021	3	1
T2W.3.Ca.021	8/14/2013	13:07:00	DM	toronto	2	wall	3	carpet	021	3	1
T2W.3.Ce.021	8/14/2013	13:07:00	DM	toronto	2	wall	3	ceiling	021	3	1
T2W.3.Dr.021	8/14/2013	13:07:00	DM	toronto	2	wall	3	drywall	021	3	1
T3C.3.Ca.021	8/14/2013	12:37:00	DM	toronto	3	ceiling	3	carpet	021	3	1
T3C.3.Ce.021	8/14/2013	12:37:00	DM	toronto	3	ceiling	3	ceiling	021	3	1
T3C.3.Dr.021	8/14/2013	12:37:00	DM	toronto	3	ceiling	3	drywall	021	3	1
T3F.3.Ca.021	8/14/2013	12:40:00	DM	toronto	3	floor	3	carpet	021	3	1
T3F.3.Ce.021	8/14/2013	12:40:00	DM	toronto	3	floor	3	ceiling	021	3	1
T3F.3.Dr.021	8/14/2013	12:40:00	DM	toronto	3	floor	3	drywall	021	3	1
T3W.3.Ca.021	8/14/2013	12:43:00	DM	toronto	3	wall	3	carpet	021	3	1
T3W.3.Ce.021	8/14/2013	12:43:00	DM	toronto	3	wall	3	ceiling	021	3	1
T3W.3.Dr.021	8/14/2013	12:43:00	DM	toronto	3	wall	3	drywall	021	3	1
T1C.2.Ca.021	8/14/2013	13:17:00	DM	toronto	1	ceiling	2	carpet	021	3	2
T1C.2.Ce.021	8/14/2013	13:17:00	DM	toronto	1	ceiling	2	ceiling	021	3	2
T1C.2.Dr.021	8/14/2013	13:17:00	DM	toronto	1	ceiling	2	drywall	021	3	2
T1F.2.Ca.021	8/14/2013	13:20:00	DM	toronto	1	floor	2	carpet	021	3	2
T1F.2.Ce.021	8/14/2013	13:20:00	DM	toronto	1	floor	2	ceiling	021	3	2
T1F.2.Dr.021	8/14/2013	13:20:00	DM	toronto	1	floor	2	drywall	021	3	2
T1W.2.Ca.021	8/14/2013	13:23:00	DM	toronto	1	wall	2	carpet	021	3	2
T1W.2.Ce.021	8/14/2013	13:23:00	DM	toronto	1	wall	2	ceiling	021	3	2
T1W.2.Dr.021	8/14/2013	13:23:00	DM	toronto	1	wall	2	drywall	021	3	2
T2C.2.Ca.021	8/14/2013	13:00:00	DM	toronto	2	ceiling	2	carpet	021	3	2
T2C.2.Ce.021	8/14/2013	13:00:00	DM	toronto	2	ceiling	2	ceiling	021	3	2
T2C.2.Dr.021	8/14/2013	13:00:00	DM	toronto	2	ceiling	2	drywall	021	3	2
T2F.2.Ca.021	8/14/2013	13:03:00	DM	toronto	2	floor	2	carpet	021	3	2
T2F.2.Ce.021	8/14/2013	13:03:00	DM	toronto	2	floor	2	ceiling	021	3	2
T2F.2.Dr.021	8/14/2013	13:03:00	DM	toronto	2	floor	2	drywall	021	3	2
T2W.2.Ca.021	8/14/2013	13:06:00	DM	toronto	2	wall	2	carpet	021	3	2
T2W.2.Ce.021	8/14/2013	13:06:00	DM	toronto	2	wall	2	ceiling	021	3	2
T2W.2.Dr.021	8/14/2013	13:06:00	DM	toronto	2	wall	2	drywall	021	3	2
T3C.2.Ca.021	8/14/2013	12:36:00	DM	toronto	3	ceiling	2	carpet	021	3	2
T3C.2.Ce.021	8/14/2013	12:36:00	DM	toronto	3	ceiling	2	ceiling	021	3	2
T3C.2.Dr.021	8/14/2013	12:36:00	DM	toronto	3	ceiling	2	drywall	021	3	2
T3F.2.Ca.021	8/14/2013	12:39:00	DM	toronto	3	floor	2	carpet	021	3	2
T3F.2.Ce.021	8/14/2013	12:39:00	DM	toronto	3	floor	2	ceiling	021	3	2
T3F.2.Dr.021	8/14/2013	12:39:00	DM	toronto	3	floor	2	drywall	021	3	2
T3W.2.Ca.021	8/14/2013	12:42:00	DM	toronto	3	wall	2	carpet	021	3	2
T3W.2.Ce.021	8/14/2013	12:42:00	DM	toronto	3	wall	2	ceiling	021	3	2
T3W.2.Dr.021	8/14/2013	12:42:00	DM	toronto	3	wall	2	drywall	021	3	2
T1C.3.Ca.022	9/23/2013	11:25:00	MZ	toronto	1	ceiling	3	carpet	022	3	no_data
T1C.3.Ce.022	9/23/2013	11:25:00	MZ	toronto	1	ceiling	3	ceiling	022	3	no_data
T1C.3.Dr.022	9/23/2013	11:26:00	MZ	toronto	1	ceiling	3	drywall	022	3	no_data
T1F.3.Ca.022	9/23/2013	11:24:00	JS	toronto	1	floor	3	carpet	022	3	no_data
T1F.3.Ce.022	9/23/2013	11:24:00	JS	toronto	1	floor	3	ceiling	022	3	no_data
T1F.3.Dr.022	9/23/2013	11:24:00	JS	toronto	1	floor	3	drywall	022	3	no_data
T1W.3.Ca.022	9/23/2013	11:27:00	JS	toronto	1	wall	3	carpet	022	3	no_data
T1W.3.Ce.022	9/23/2013	11:27:00	JS	toronto	1	wall	3	ceiling	022	3	no_data
T1W.3.Dr.022	9/23/2013	11:27:00	JS	toronto	1	wall	3	drywall	022	3	no_data
T2C.3.Ca.022	9/23/2013	11:13:00	MZ	toronto	2	ceiling	3	carpet	022	3	no_data
T2C.3.Ce.022	9/23/2013	11:13:00	MZ	toronto	2	ceiling	3	ceiling	022	3	no_data
T2C.3.Dr.022	9/23/2013	11:13:00	MZ	toronto	2	ceiling	3	drywall	022	3	no_data
T2F.3.Ca.022	9/23/2013	11:15:00	MZ	toronto	2	floor	3	carpet	022	3	no_data
T2F.3.Ce.022	9/23/2013	11:15:00	MZ	toronto	2	floor	3	ceiling	022	3	no_data
T2F.3.Dr.022	9/23/2013	11:15:00	MZ	toronto	2	floor	3	drywall	022	3	no_data
T2W.3.Ca.022	9/23/2013	11:12:00	JS	toronto	2	wall	3	carpet	022	3	no_data
T2W.3.Ce.022	9/23/2013	11:12:00	JS	toronto	2	wall	3	ceiling	022	3	no_data
T2W.3.Dr.022	9/23/2013	11:12:00	JS	toronto	2	wall	3	drywall	022	3	no_data
T3C.3.Ca.022	9/23/2013	11:03:00	MZ	toronto	3	ceiling	3	carpet	022	3	no_data
T3C.3.Ce.022	9/23/2013	11:03:00	MZ	toronto	3	ceiling	3	ceiling	022	3	no_data
T3C.3.Dr.022	9/23/2013	11:03:00	MZ	toronto	3	ceiling	3	drywall	022	3	no_data
T3F.3.Ca.022	9/23/2013	10:53:00	MZ	toronto	3	floor	3	carpet	022	3	no_data
T3F.3.Ce.022	9/23/2013	10:53:00	JS	toronto	3	floor	3	ceiling	022	3	no_data
T3F.3.Dr.022	9/23/2013	10:53:00	JS	toronto	3	floor	3	drywall	022	3	no_data
T3W.3.Ca.022	9/23/2013	10:59:00	JS	toronto	3	wall	3	carpet	022	3	no_data
T3W.3.Ce.022	9/23/2013	10:59:00	MZ	toronto	3	wall	3	ceiling	022	3	no_data
T3W.3.Dr.022	9/23/2013	10:59:00	MZ	toronto	3	wall	3	drywall	022	3	no_data
T1C.2.Ca.023	9/25/2013	16:26:00	MZ	toronto	1	ceiling	2	carpet	023	3	no_data
T1C.2.Ce.023	9/25/2013	16:26:00	MZ	toronto	1	ceiling	2	ceiling	023	3	no_data
T1C.2.Dr.023	9/25/2013	16:26:00	JS	toronto	1	ceiling	2	drywall	023	3	no_data
T1F.2.Ca.023	9/25/2013	16:25:00	JS	toronto	1	floor	2	carpet	023	3	no_data
T1F.2.Ce.023	9/25/2013	16:25:00	JS	toronto	1	floor	2	ceiling	023	3	no_data
T1F.2.Dr.023	9/25/2013	16:25:00	JS	toronto	1	floor	2	drywall	023	3	no_data
T1W.2.Ca.023	9/25/2013	16:26:00	JS	toronto	1	wall	2	carpet	023	3	no_data
T1W.2.Ce.023	9/25/2013	16:26:00	JS	toronto	1	wall	2	ceiling	023	3	no_data
T1W.2.Dr.023	9/25/2013	16:26:00	JS	toronto	1	wall	2	drywall	023	3	no_data
T2C.2.Ca.023	9/25/2013	16:33:00	MZ	toronto	2	ceiling	2	carpet	023	3	no_data
T2C.2.Ce.023	9/25/2013	16:33:00	MZ	toronto	2	ceiling	2	ceiling	023	3	no_data
T2C.2.Dr.023	9/25/2013	16:33:00	MZ	toronto	2	ceiling	2	drywall	023	3	no_data
T2F.2.Ca.023	9/25/2013	16:36:00	MZ	toronto	2	floor	2	carpet	023	3	no_data
T2F.2.Ce.023	9/25/2013	16:36:00	MZ	toronto	2	floor	2	ceiling	023	3	no_data
T2F.2.Dr.023	9/25/2013	16:36:00	JS	toronto	2	floor	2	drywall	023	3	no_data
T2W.2.Ca.023	9/25/2013	16:33:00	JS	toronto	2	wall	2	carpet	023	3	no_data
T2W.2.Ce.023	9/25/2013	16:33:00	JS	toronto	2	wall	2	ceiling	023	3	no_data
T2W.2.Dr.023	9/25/2013	14:59:00	MZ	toronto	2	wall	2	drywall	023	3	no_data
T3C.2.Ca.023	9/25/2013	14:59:00	MZ	toronto	3	ceiling	2	carpet	023	3	no_data
T3C.2.Ce.023	9/25/2013	14:59:00	MZ	toronto	3	ceiling	2	ceiling	023	3	no_data
T3C.2.Dr.023	9/25/2013	14:53:00	MZ	toronto	3	ceiling	2	drywall	023	3	no_data
T3F.2.Ca.023	9/25/2013	14:53:00	MZ	toronto	3	floor	2	carpet	023	3	no_data
T3F.2.Ce.023	9/25/2013	14:53:00	MZ	toronto	3	floor	2	ceiling	023	3	no_data
T3F.2.Dr.023	9/25/2013	15:31:00	MZ	toronto	3	floor	2	drywall	023	3	no_data
T3W.2.Ca.023	9/25/2013	15:31:00	MZ	toronto	3	wall	2	carpet	023	3	no_data
T3W.2.Ce.023	9/25/2013	15:31:00	MZ	toronto	3	wall	2	ceiling	023	3	no_data
T3W.2.Dr.023	9/25/2013	16:25:00	MZ	toronto	3	wall	2	drywall	023	3	no_data
T1C.3.Ca.023	9/25/2013	16:25:00	MZ	toronto	1	ceiling	3	carpet	023	3	no_data
T1C.3.Ce.023	9/25/2013	16:25:00	MZ	toronto	1	ceiling	3	ceiling	023	3	no_data
T1C.3.Dr.023	9/25/2013	16:24:00	JS	toronto	1	ceiling	3	drywall	023	3	no_data
T1F.3.Ca.023	9/25/2013	16:24:00	JS	toronto	1	floor	3	carpet	023	3	no_data
T1F.3.Ce.023	9/25/2013	16:24:00	JS	toronto	1	floor	3	ceiling	023	3	no_data
T1F.3.Dr.023	9/25/2013	16:24:00	JS	toronto	1	floor	3	drywall	023	3	no_data
T1W.3.Ca.023	9/25/2013	16:26:00	JS	toronto	1	wall	3	carpet	023	3	no_data
T1W.3.Ce.023	9/25/2013	16:26:00	JS	toronto	1	wall	3	ceiling	023	3	no_data
T1W.3.Dr.023	9/25/2013	16:26:00	JS	toronto	1	wall	3	drywall	023	3	no_data
T2C.3.Ca.023	9/25/2013	16:33:00	MZ	toronto	2	ceiling	3	carpet	023	3	no_data
T2C.3.Ce.023	9/25/2013	16:33:00	MZ	toronto	2	ceiling	3	ceiling	023	3	no_data
T2C.3.Dr.023	9/25/2013	16:33:00	MZ	toronto	2	ceiling	3	drywall	023	3	no_data
T2F.3.Ca.023	9/25/2013	16:36:00	MZ	toronto	2	floor	3	carpet	023	3	no_data
T2F.3.Ce.023	9/25/2013	16:36:00	MZ	toronto	2	floor	3	ceiling	023	3	no_data
T2F.3.Dr.023	9/25/2013	16:36:00	MZ	toronto	2	floor	3	drywall	023	3	no_data
T2W.3.Ca.023	9/25/2013	16:33:00	JS	toronto	2	wall	3	carpet	023	3	no_data
T2W.3.Ce.023	9/25/2013	16:33:00	JS	toronto	2	wall	3	ceiling	023	3	no_data
T2W.3.Dr.023	9/25/2013	16:33:00	JS	toronto	2	wall	3	drywall	023	3	no_data
T3C.3.Ca.023	9/25/2013	14:59:00	MZ	toronto	3	ceiling	3	carpet	023	3	no_data
T3C.3.Ce.023	9/25/2013	14:59:00	MZ	toronto	3	ceiling	3	ceiling	023	3	no_data
T3C.3.Dr.023	9/25/2013	14:59:00	MZ	toronto	3	ceiling	3	drywall	023	3	no_data
T3F.3.Ca.023	9/25/2013	14:53:00	MZ	toronto	3	floor	3	carpet	023	3	no_data
T3F.3.Ce.023	9/25/2013	14:53:00	MZ	toronto	3	floor	3	ceiling	023	3	no_data
T3F.3.Dr.023	9/25/2013	14:53:00	MZ	toronto	3	floor	3	drywall	023	3	no_data
T3W.3.Ca.023	9/25/2013	14:30:00	MZ	toronto	3	wall	3	carpet	023	3	no_data
T3W.3.Ce.023	9/25/2013	14:30:00	MZ	toronto	3	wall	3	ceiling	023	3	no_data
T3W.3.Dr.023	9/25/2013	14:30:00	MZ	toronto	3	wall	3	drywall	023	3	no_data
T1C.3.Ca.024	9/27/2013	14:44:00	SD	toronto	1	ceiling	3	carpet	024	3	no_data
T1C.3.Ce.024	9/27/2013	14:44:00	SD	toronto	1	ceiling	3	ceiling	024	3	no_data
T1C.3.Dr.024	9/27/2013	14:44:00	SD	toronto	1	ceiling	3	drywall	024	3	no_data
T1F.3.Ca.024	9/27/2013	14:40:00	SD	toronto	1	floor	3	carpet	024	3	no_data
T1F.3.Ce.024	9/27/2013	14:40:00	SD	toronto	1	floor	3	ceiling	024	3	no_data
T1F.3.Dr.024	9/27/2013	14:40:00	SD	toronto	1	floor	3	drywall	024	3	no_data
T1W.3.Ca.024	9/27/2013	14:52:00	SD	toronto	1	wall	3	carpet	024	3	no_data
T1W.3.Ce.024	9/27/2013	14:52:00	SD	toronto	1	wall	3	ceiling	024	3	no_data
T1W.3.Dr.024	9/27/2013	14:52:00	SD	toronto	1	wall	3	drywall	024	3	no_data
T2C.3.Ca.024	9/27/2013	13:52:00	SD	toronto	2	ceiling	3	carpet	024	3	no_data
T2C.3.Ce.024	9/27/2013	13:52:00	SD	toronto	2	ceiling	3	ceiling	024	3	no_data
T2C.3.Dr.024	9/27/2013	13:52:00	SD (sample fell on floor)	toronto	2	ceiling	3	drywall	024	3	no_data
T2F.3.Ca.024	9/27/2013	13:55:00	SD	toronto	2	floor	3	carpet	024	3	no_data
T2F.3.Ce.024	9/27/2013	13:55:00	SD	toronto	2	floor	3	ceiling	024	3	no_data
T2F.3.Dr.024	9/27/2013	13:55:00	SD	toronto	2	floor	3	drywall	024	3	no_data
T2W.3.Ca.024	9/27/2013	14:15:00	SD	toronto	2	wall	3	carpet	024	3	no_data
T2W.3.Ce.024	9/27/2013	14:15:00	SD	toronto	2	wall	3	ceiling	024	3	no_data
T2W.3.Dr.024	9/27/2013	14:15:00	SD	toronto	2	wall	3	drywall	024	3	no_data
T3C.3.Ca.024	9/27/2013	13:45:00	JS	toronto	3	ceiling	3	carpet	024	3	no_data
T3C.3.Ce.024	9/27/2013	13:45:00	JS	toronto	3	ceiling	3	ceiling	024	3	no_data
T3C.3.Dr.024	9/27/2013	13:45:00	JS	toronto	3	ceiling	3	drywall	024	3	no_data
T3F.3.Ca.024	9/27/2013	13:41:00	JS	toronto	3	floor	3	carpet	024	3	no_data
T3F.3.Ce.024	9/27/2013	13:41:00	JS	toronto	3	floor	3	ceiling	024	3	no_data
T3F.3.Dr.024	9/27/2013	13:41:00	SD	toronto	3	floor	3	drywall	024	3	no_data
T3W.3.Ca.024	9/27/2013	13:43:00	SD	toronto	3	wall	3	carpet	024	3	no_data
T3W.3.Ce.024	9/27/2013	13:43:00	SD (hand changed position)	toronto	3	wall	3	ceiling	024	3	no_data
T3W.3.Dr.024	9/27/2013	13:43:00	SD	toronto	3	wall	3	drywall	024	3	no_data
T1C.3.Ca.025	9/30/2013	10:49:00	MZ	toronto	1	ceiling	3	carpet	025	3	no_data
T1C.3.Ce.025	9/30/2013	10:49:00	MZ	toronto	1	ceiling	3	ceiling	025	3	no_data
T1C.3.Dr.025	9/30/2013	10:49:00	MZ	toronto	1	ceiling	3	drywall	025	3	no_data
T1F.3.Ca.025	9/30/2013	10:47:00	MZ	toronto	1	floor	3	carpet	025	3	no_data
T1F.3.Ce.025	9/30/2013	10:47:00	MZ	toronto	1	floor	3	ceiling	025	3	no_data
T1F.3.Dr.025	9/30/2013	10:47:00	MZ	toronto	1	floor	3	drywall	025	3	no_data
T1W.3.Ca.025	9/30/2013	10:44:00	MZ	toronto	1	wall	3	carpet	025	3	no_data
T1W.3.Ce.025	9/30/2013	10:44:00	MZ	toronto	1	wall	3	ceiling	025	3	no_data
T1W.3.Dr.025	9/30/2013	10:44:00	MZ	toronto	1	wall	3	drywall	025	3	no_data
T2C.3.Ca.025	9/30/2013	11:14:00	MZ	toronto	2	ceiling	3	carpet	025	3	no_data
T2C.3.Ce.025	9/30/2013	11:14:00	MZ	toronto	2	ceiling	3	ceiling	025	3	no_data
T2C.3.Dr.025	9/30/2013	11:14:00	MZ	toronto	2	ceiling	3	drywall	025	3	no_data
T2F.3.Ca.025	9/30/2013	11:21:00	MZ	toronto	2	floor	3	carpet	025	3	no_data
T2F.3.Ce.025	9/30/2013	11:21:00	MZ	toronto	2	floor	3	ceiling	025	3	no_data
T2F.3.Dr.025	9/30/2013	11:21:00	MZ	toronto	2	floor	3	drywall	025	3	no_data
T2W.3.Ca.025	9/30/2013	11:16:00	MZ	toronto	2	wall	3	carpet	025	3	no_data
T2W.3.Ce.025	9/30/2013	11:16:00	MZ	toronto	2	wall	3	ceiling	025	3	no_data
T2W.3.Dr.025	9/30/2013	11:16:00	MZ	toronto	2	wall	3	drywall	025	3	no_data
T3C.3.Ca.025	9/30/2013	11:07:00	MZ	toronto	3	ceiling	3	carpet	025	3	no_data
T3C.3.Ce.025	9/30/2013	11:07:00	MZ	toronto	3	ceiling	3	ceiling	025	3	no_data
T3C.3.Dr.025	9/30/2013	11:07:00	MZ	toronto	3	ceiling	3	drywall	025	3	no_data
T3F.3.Ca.025	9/30/2013	11:03:00	MZ	toronto	3	floor	3	carpet	025	3	no_data
T3F.3.Ce.025	9/30/2013	11:03:00	MZ	toronto	3	floor	3	ceiling	025	3	no_data
T3F.3.Dr.025	9/30/2013	11:03:00	MZ	toronto	3	floor	3	drywall	025	3	no_data
T3W.3.Ca.025	9/30/2013	11:01:00	MZ	toronto	3	wall	3	carpet	025	3	no_data
T3W.3.Ce.025	9/30/2013	11:01:00	MZ	toronto	3	wall	3	ceiling	025	3	no_data
T3W.3.Dr.025	9/30/2013	11:01:00	MZ	toronto	3	wall	3	drywall	025	3	no_data
T1C.3.Ca.026	10/2/2013	14:17:00	MZ	toronto	1	ceiling	3	carpet	026	3	no_data
T1C.3.Ce.026	10/2/2013	14:17:00	MZ	toronto	1	ceiling	3	ceiling	026	3	no_data
T1C.3.Dr.026	10/2/2013	14:17:00	MZ	toronto	1	ceiling	3	drywall	026	3	no_data
T1F.3.Ca.026	10/2/2013	14:20:00	MZ	toronto	1	floor	3	carpet	026	3	no_data
T1F.3.Ce.026	10/2/2013	14:20:00	MZ	toronto	1	floor	3	ceiling	026	3	no_data
T1F.3.Dr.026	10/2/2013	14:20:00	MZ	toronto	1	floor	3	drywall	026	3	no_data
T1W.3.Ca.026	10/2/2013	14:22:00	MZ	toronto	1	wall	3	carpet	026	3	no_data
T1W.3.Ce.026	10/2/2013	14:22:00	MZ	toronto	1	wall	3	ceiling	026	3	no_data
T1W.3.Dr.026	10/2/2013	14:22:00	MZ	toronto	1	wall	3	drywall	026	3	no_data
T2C.3.Ca.026	10/2/2013	14:32:00	MZ	toronto	2	ceiling	3	carpet	026	3	no_data
T2C.3.Ce.026	10/2/2013	14:32:00	MZ	toronto	2	ceiling	3	ceiling	026	3	no_data
T2C.3.Dr.026	10/2/2013	14:32:00	MZ	toronto	2	ceiling	3	drywall	026	3	no_data
T2F.3.Ca.026	10/2/2013	14:37:00	MZ	toronto	2	floor	3	carpet	026	3	no_data
T2F.3.Ce.026	10/2/2013	14:37:00	MZ	toronto	2	floor	3	ceiling	026	3	no_data
T2F.3.Dr.026	10/2/2013	14:37:00	MZ	toronto	2	floor	3	drywall	026	3	no_data
T2W.3.Ca.026	10/2/2013	14:34:00	MZ	toronto	2	wall	3	carpet	026	3	no_data
T2W.3.Ce.026	10/2/2013	14:34:00	MZ touched the plate	toronto	2	wall	3	ceiling	026	3	no_data
T2W.3.Dr.026	10/2/2013	14:34:00	MZ	toronto	2	wall	3	drywall	026	3	no_data
T3C.3.Ca.026	10/2/2013	14:49:00	MZ touched the plate	toronto	3	ceiling	3	carpet	026	3	no_data
T3C.3.Ce.026	10/2/2013	14:49:00	MZ	toronto	3	ceiling	3	ceiling	026	3	no_data
